"","X1","X2","value","SigStar"
"705","7","X41",-5.72364934690359,"*"
"706","9","X41",-2.76901166845159,NA
"707","10","X41",-6.12048972608761,"*"
"708","16","X41",-4.52664396298642,NA
"709","19","X41",-2.9878188106529,NA
"710","20","X41",-2.03343509009531,NA
"711","21","X41",-5.64582613756994,"*"
"712","24","X41",-5.15254580682898,"*"
"713","25","X41",-10.8511205034673,"*"
"714","33","X41",-7.9642397961986,"*"
"715","11","X1",-1.0543159986505,NA
"716","22","X1",-0.752120471437793,NA
"717","26","X1",-1.02315677210108,NA
"718","35","X1",-3.1675928721567,NA
"719","36","X1",-4.50270968090133,NA
"720","37","X1",-6.64105761641182,"*"
"721","40","X1",-0.986317960072647,NA
"722","42","X1",-0.90471245103812,NA
"723","3","X1",-1.38615882507663,NA
"724","14","X1",-5.71386877515067,"*"
"725","15","X1",-2.51869333664297,NA
"726","18","X1",0.238757130831906,NA
"727","23","X1",-2.00235549135227,NA
"728","27","X1",0.27163289754973,NA
"729","34","X1",-3.3309348203516,NA
"730","38","X1",-2.88838238362166,NA
"731","41","X1",-2.21795168405115,NA
"732","1","X1",NA,NA
"733","12","X1",-0.789495343854049,NA
"734","28","X1",-4.2732472483964,NA
"735","29","X1",-4.49772658984391,NA
"736","30","X1",-0.514667197708601,NA
"737","31","X1",-4.30001846463247,NA
"738","32","X1",-6.37481614163858,"*"
"739","39","X1",-3.76022697791636,NA
"740","2","X1",-4.28097108506688,NA
"741","6","X1",-2.4950124843505,NA
"742","8","X1",-10.6981815880864,"*"
"743","13","X1",-5.16119491893905,"*"
"744","4","X1",-2.34882741321724,NA
"745","5","X1",-0.304297987910015,NA
"746","17","X1",-3.87459597053221,NA
"747","7","X1",-2.34103750978929,NA
"748","9","X1",-1.2325836004875,NA
"749","10","X1",-5.74078460129982,"*"
"750","16","X1",-8.16735799425154,"*"
"751","19","X1",-6.74134679664802,"*"
"752","20","X1",-1.58345278796138,NA
"753","21","X1",-7.33273522283036,"*"
"754","24","X1",-3.23642821746272,NA
"755","25","X1",-2.65267126050288,NA
"756","33","X1",-2.8766521105278,NA
"757","11","X12",-1.10148592991154,NA
"758","22","X12",-3.30108434574251,NA
"759","26","X12",-0.178304570130753,NA
"760","35","X12",-3.62490594889497,NA
"761","36","X12",-0.334182300399715,NA
"762","37","X12",-0.441464123049742,NA
"763","40","X12",-0.870703633419603,NA
"764","42","X12",-0.501002541319332,NA
"765","3","X12",-0.821816099972101,NA
"766","14","X12",0.11094554146502,NA
"767","15","X12",0.114467620724705,NA
"768","18","X12",-0.164409566940693,NA
"769","23","X12",-0.0841290745151092,NA
"770","27","X12",-0.133168785164261,NA
"771","34","X12",0.0696719348709967,NA
"772","38","X12",-0.304185067575923,NA
"773","41","X12",-0.356246467037844,NA
"774","1","X12",-0.789495343854049,NA
"775","12","X12",NA,NA
"776","28","X12",-7.50681305844865,"*"
"777","29","X12",-1.66918531490532,NA
"778","30","X12",-0.3586440262169,NA
"779","31","X12",-2.23979272053705,NA
"780","32","X12",-2.00437735023925,NA
"781","39","X12",-0.417265901197776,NA
"782","2","X12",-3.708144609864,NA
"783","6","X12",-0.747002038689903,NA
"784","8","X12",-1.54213334153885,NA
"785","13","X12",-2.08711901988795,NA
"786","4","X12",1.82446112947985,NA
"787","5","X12",-0.36690339950297,NA
"788","17","X12",-1.81270494722108,NA
"789","7","X12",-1.56898476615607,NA
"790","9","X12",0.701896630848694,NA
"791","10","X12",-2.11797412285568,NA
"792","16","X12",-0.194555298351541,NA
"793","19","X12",-0.297689487603635,NA
"794","20","X12",-0.485287237372295,NA
"795","21","X12",-0.278374660362974,NA
"796","24","X12",-0.444279576884878,NA
"797","25","X12",-0.974824306067293,NA
"798","33","X12",-0.745977725759587,NA
"799","11","X28",-2.45955299049945,NA
"800","22","X28",-0.8928032345469,NA
"801","26","X28",-0.6316201896117,NA
"802","35","X28",-1.47628399346489,NA
"803","36","X28",-2.71195466960696,NA
"804","37","X28",-0.556452048332362,NA
"805","40","X28",-0.460702541863256,NA
"806","42","X28",-3.26151452891038,NA
"807","3","X28",-0.0353125858326809,NA
"808","14","X28",-0.332418320451349,NA
"809","15","X28",-3.30163227963795,NA
"810","18","X28",-1.21330912202828,NA
"811","23","X28",0.448680059637283,NA
"812","27","X28",-1.43364396489206,NA
"813","34","X28",-0.214329857149112,NA
"814","38","X28",-4.66796739841716,NA
"815","41","X28",-1.29329691913399,NA
"816","1","X28",-4.2732472483964,NA
"817","12","X28",-7.50681305844865,"*"
"818","28","X28",NA,NA
"819","29","X28",-3.86347515677659,NA
"820","30","X28",-6.20825826130495,"*"
"821","31","X28",-2.96071447524865,NA
"822","32","X28",-2.05006282770378,NA
"823","39","X28",-3.05558476147091,NA
"824","2","X28",-6.34926464978468,"*"
"825","6","X28",-4.43741305612247,NA
"826","8","X28",-4.53203178342523,NA
"827","13","X28",-6.72495955019277,"*"
"828","4","X28",-0.740852850945253,NA
"829","5","X28",0.197693285342627,NA
"830","17","X28",-2.19040692503167,NA
"831","7","X28",-4.81102871726645,NA
"832","9","X28",-0.256234146412106,NA
"833","10","X28",-0.797409120798054,NA
"834","16","X28",-2.58102086283526,NA
"835","19","X28",-1.18856113900865,NA
"836","20","X28",-0.642380505715918,NA
"837","21","X28",-0.800413229687988,NA
"838","24","X28",-2.63673985935704,NA
"839","25","X28",-2.85118849969768,NA
"840","33","X28",-3.54253781507979,NA
"841","11","X29",-4.58034269273898,NA
"842","22","X29",-2.29629984493028,NA
"843","26","X29",-1.54427659149614,NA
"844","35","X29",-3.78912343957686,NA
"845","36","X29",0.131035606769197,NA
"846","37","X29",-0.889214282744077,NA
"847","40","X29",0.28334542315792,NA
"848","42","X29",-0.0298907975047339,NA
"849","3","X29",0.150598111988704,NA
"850","14","X29",-2.69111303650165,NA
"851","15","X29",-0.740414317984839,NA
"852","18","X29",-1.53365092479688,NA
"853","23","X29",0.331012945311979,NA
"854","27","X29",-0.0681069265588047,NA
"855","34","X29",0.211221358842408,NA
"856","38","X29",-2.54865142167513,NA
"857","41","X29",0.619965447190213,NA
"858","1","X29",-4.49772658984391,NA
"859","12","X29",-1.66918531490532,NA
"860","28","X29",-3.86347515677659,NA
"861","29","X29",NA,NA
"862","30","X29",-4.57612191255315,NA
"863","31","X29",-4.14425326411308,NA
"864","32","X29",0.252670501405517,NA
"865","39","X29",-2.1614413918729,NA
"866","2","X29",-9.69584405584779,"*"
"867","6","X29",-1.90880185650521,NA
"868","8","X29",-5.67387583578157,"*"
"869","13","X29",-5.06202018928834,"*"
"870","4","X29",0.494372629157105,NA
"871","5","X29",0.712784757174036,NA
"872","17","X29",-1.14003899788099,NA
"873","7","X29",-10.2407914887396,"*"
"874","9","X29",-5.74252168142588,"*"
"875","10","X29",-4.01083015733658,NA
"876","16","X29",-4.18774424948501,NA
"877","19","X29",-4.26084901051922,NA
"878","20","X29",-3.77506718460711,NA
"879","21","X29",-2.51133834623446,NA
"880","24","X29",-7.2542659815764,"*"
"881","25","X29",-3.54013249085601,NA
"882","33","X29",-8.91558609432855,"*"
"883","11","X30",-1.65353459373632,NA
"884","22","X30",-1.46375096564855,NA
"885","26","X30",0.12464141049865,NA
"886","35","X30",-2.04240524148224,NA
"887","36","X30",-0.176999039164155,NA
"888","37","X30",0.750606441328775,NA
"889","40","X30",0.23407970656974,NA
"890","42","X30",0.203977586401055,NA
"891","3","X30",-1.09721670042413,NA
"892","14","X30",2.21133328779991,NA
"893","15","X30",-2.05290870665498,NA
"894","18","X30",-0.481454620011702,NA
"895","23","X30",2.7270322739221,NA
"896","27","X30",0.524353686871982,NA
"897","34","X30",0.755603983182805,NA
"898","38","X30",-1.16996723460439,NA
"899","41","X30",0.863430670000296,NA
"900","1","X30",-0.514667197708601,NA
"901","12","X30",-0.3586440262169,NA
"902","28","X30",-6.20825826130495,"*"
"903","29","X30",-4.57612191255315,NA
"904","30","X30",NA,NA
"905","31","X30",-0.0931802531203837,NA
"906","32","X30",-2.11715569395967,NA
"907","39","X30",0.718070646296285,NA
"908","2","X30",-3.10766196251069,NA
"909","6","X30",-0.707036293101666,NA
"910","8","X30",-1.19064663067491,NA
"911","13","X30",-0.61672322494695,NA
"912","4","X30",1.57995449305297,NA
"913","5","X30",0.815316618665247,NA
"914","17","X30",-1.16310116293537,NA
"915","7","X30",-0.667019435599935,NA
"916","9","X30",1.01785954550391,NA
"917","10","X30",-0.0960642501804508,NA
"918","16","X30",-0.523817045408181,NA
"919","19","X30",2.57305552622622,NA
"920","20","X30",0.160198891560903,NA
"921","21","X30",0.283433633166032,NA
"922","24","X30",-0.29803492881387,NA
"923","25","X30",-0.91891877403598,NA
"924","33","X30",-1.9013628214601,NA
"925","11","X31",-3.33013169297286,NA
"926","22","X31",-2.25488807738833,NA
"927","26","X31",-2.57331573613489,NA
"928","35","X31",-4.75484590343696,NA
"929","36","X31",-2.3587554220957,NA
"930","37","X31",-4.2240736656306,NA
"931","40","X31",-3.67439034879246,NA
"932","42","X31",0.140885191456598,NA
"933","3","X31",-1.57255529666871,NA
"934","14","X31",-0.2198692122137,NA
"935","15","X31",-1.19891087369524,NA
"936","18","X31",1.63057375941749,NA
"937","23","X31",-2.807208277621,NA
"938","27","X31",-0.685460444812946,NA
"939","34","X31",-0.121260850934262,NA
"940","38","X31",-1.52662314363715,NA
"941","41","X31",-1.28048846161206,NA
"942","1","X31",-4.30001846463247,NA
"943","12","X31",-2.23979272053705,NA
"944","28","X31",-2.96071447524865,NA
"945","29","X31",-4.14425326411308,NA
"946","30","X31",-0.0931802531203837,NA
"947","31","X31",NA,NA
"948","32","X31",-1.89105306823609,NA
"949","39","X31",-6.60392027602134,"*"
"950","2","X31",-0.752610270391621,NA
"951","6","X31",-4.86541052147062,NA
"952","8","X31",-5.42743097508994,"*"
"953","13","X31",-9.08887518076926,"*"
"954","4","X31",0.00577786204295997,NA
"955","5","X31",-0.696922732245211,NA
"956","17","X31",-5.82555925844337,"*"
"957","7","X31",-2.49129638519975,NA
"958","9","X31",0.680822922321871,NA
"959","10","X31",-1.26387125159148,NA
"960","16","X31",-3.41896526792243,NA
"961","19","X31",-0.452783196220831,NA
"962","20","X31",-1.17985109221685,NA
"963","21","X31",-7.77445385733398,"*"
"964","24","X31",-1.83536958841413,NA
"965","25","X31",-2.35060702732866,NA
"966","33","X31",-2.66417100075876,NA
"967","11","X32",-3.35484835620932,NA
"968","22","X32",-5.75217742194505,"*"
"969","26","X32",-1.76431575526401,NA
"970","35","X32",-3.50780051432898,NA
"971","36","X32",-1.20885523445248,NA
"972","37","X32",-1.41081864679727,NA
"973","40","X32",0.742862638539583,NA
"974","42","X32",-0.497446557577459,NA
"975","3","X32",-1.90116465041331,NA
"976","14","X32",-1.19411903326031,NA
"977","15","X32",0.0426974276149804,NA
"978","18","X32",-0.557155910688663,NA
"979","23","X32",-1.00760684089726,NA
"980","27","X32",-0.605967978467756,NA
"981","34","X32",-0.712060661012129,NA
"982","38","X32",-1.71776565130269,NA
"983","41","X32",0.110312201202471,NA
"984","1","X32",-6.37481614163858,"*"
"985","12","X32",-2.00437735023925,NA
"986","28","X32",-2.05006282770378,NA
"987","29","X32",0.252670501405517,NA
"988","30","X32",-2.11715569395967,NA
"989","31","X32",-1.89105306823609,NA
"990","32","X32",NA,NA
"991","39","X32",-5.26621300397547,"*"
"992","2","X32",-2.5508472971699,NA
"993","6","X32",-1.19574909237526,NA
"994","8","X32",-4.81078804744077,NA
"995","13","X32",-3.93930664542493,NA
"996","4","X32",0.202496531665432,NA
"997","5","X32",-0.232605902538664,NA
"998","17","X32",-0.355876387844153,NA
"999","7","X32",-3.77807818586608,NA
"1000","9","X32",-3.2276429602887,NA
"1001","10","X32",-4.65699815323041,NA
"1002","16","X32",-5.57905659743674,"*"
"1003","19","X32",-3.81810880111352,NA
"1004","20","X32",-5.20355528358462,"*"
"1005","21","X32",-0.436590920371719,NA
"1006","24","X32",-4.21396229723543,NA
"1007","25","X32",-3.97685837842353,NA
"1008","33","X32",-6.95730382599407,"*"
"1009","11","X39",-1.57814501531659,NA
"1010","22","X39",-4.40124439913004,NA
"1011","26","X39",-3.26189735300755,NA
"1012","35","X39",-3.27755159561731,NA
"1013","36","X39",-4.95751065969115,"*"
"1014","37","X39",-13.1600671886741,"*"
"1015","40","X39",-4.30093957349611,NA
"1016","42","X39",-3.54726212503603,NA
"1017","3","X39",-1.83496599018312,NA
"1018","14","X39",-5.46291858403533,"*"
"1019","15","X39",-2.62537150223812,NA
"1020","18","X39",2.09030167101369,NA
"1021","23","X39",-1.42111103824015,NA
"1022","27","X39",-1.70307595969698,NA
"1023","34","X39",-2.9050924941674,NA
"1024","38","X39",-3.39508114083873,NA
"1025","41","X39",-2.99776691589224,NA
"1026","1","X39",-3.76022697791636,NA
"1027","12","X39",-0.417265901197776,NA
"1028","28","X39",-3.05558476147091,NA
"1029","29","X39",-2.1614413918729,NA
"1030","30","X39",0.718070646296285,NA
"1031","31","X39",-6.60392027602134,"*"
"1032","32","X39",-5.26621300397547,"*"
"1033","39","X39",NA,NA
"1034","2","X39",-5.67312267536669,"*"
"1035","6","X39",-4.54613530770562,NA
"1036","8","X39",-8.12795446135829,"*"
"1037","13","X39",-10.6591468121347,"*"
"1038","4","X39",0.425790159906088,NA
"1039","5","X39",-1.84073211273381,NA
"1040","17","X39",-5.40080838262936,"*"
"1041","7","X39",-4.57167111841739,NA
"1042","9","X39",-0.0760006274863812,NA
"1043","10","X39",-3.55678656016875,NA
"1044","16","X39",-9.32097612957558,"*"
"1045","19","X39",-2.84612498493565,NA
"1046","20","X39",-3.85836467982798,NA
"1047","21","X39",-6.83062650289889,"*"
"1048","24","X39",-1.71266659714906,NA
"1049","25","X39",-1.31510486800746,NA
"1050","33","X39",-4.58218800371883,NA
"1051","11","X2",-1.23446966386204,NA
"1052","22","X2",-3.86384976895041,NA
"1053","26","X2",-1.87982997205283,NA
"1054","35","X2",-1.93234127701553,NA
"1055","36","X2",-3.78402201125251,NA
"1056","37","X2",-3.90857129649983,NA
"1057","40","X2",-2.26547688818479,NA
"1058","42","X2",-0.170974056466677,NA
"1059","3","X2",-1.18259880699519,NA
"1060","14","X2",-6.3229718640548,"*"
"1061","15","X2",-0.48617094341859,NA
"1062","18","X2",0.629135961810086,NA
"1063","23","X2",-2.93856813909569,NA
"1064","27","X2",-0.604994572771348,NA
"1065","34","X2",-2.85413756175897,NA
"1066","38","X2",-2.17573328252071,NA
"1067","41","X2",-2.55751736068363,NA
"1068","1","X2",-4.28097108506688,NA
"1069","12","X2",-3.708144609864,NA
"1070","28","X2",-6.34926464978468,"*"
"1071","29","X2",-9.69584405584779,"*"
"1072","30","X2",-3.10766196251069,NA
"1073","31","X2",-0.752610270391621,NA
"1074","32","X2",-2.5508472971699,NA
"1075","39","X2",-5.67312267536669,"*"
"1076","2","X2",NA,NA
"1077","6","X2",-15.3277352966377,"*"
"1078","8","X2",-10.529426193029,"*"
"1079","13","X2",-11.5157790211118,"*"
"1080","4","X2",-0.0294481768246327,NA
"1081","5","X2",-0.0642049904788301,NA
"1082","17","X2",-3.07485534051429,NA
"1083","7","X2",-6.57141107782706,"*"
"1084","9","X2",-0.7773290922666,NA
"1085","10","X2",-6.76138656609297,"*"
"1086","16","X2",-4.03262811450703,NA
"1087","19","X2",-7.16399816453156,"*"
"1088","20","X2",-8.06076899872788,"*"
"1089","21","X2",-6.11078984040345,"*"
"1090","24","X2",-2.61038121852197,NA
"1091","25","X2",-3.7701386742046,NA
"1092","33","X2",-3.77619603557001,NA
"1093","11","X6",-1.87619923690678,NA
"1094","22","X6",-1.72220000046307,NA
"1095","26","X6",0.0705610851577688,NA
"1096","35","X6",0.0413557851831213,NA
"1097","36","X6",-2.01295815393694,NA
"1098","37","X6",-3.28429633639529,NA
"1099","40","X6",-1.98392749963209,NA
"1100","42","X6",0.776713148921328,NA
"1101","3","X6",-0.833168190739019,NA
"1102","14","X6",-5.77310923756093,"*"
"1103","15","X6",-0.366394720766064,NA
"1104","18","X6",0.00513057418668897,NA
"1105","23","X6",-1.43881388226185,NA
"1106","27","X6",-0.874108480146994,NA
"1107","34","X6",-2.14711680762184,NA
"1108","38","X6",-2.40270345441661,NA
"1109","41","X6",-0.421928536315378,NA
"1110","1","X6",-2.4950124843505,NA
"1111","12","X6",-0.747002038689903,NA
"1112","28","X6",-4.43741305612247,NA
"1113","29","X6",-1.90880185650521,NA
"1114","30","X6",-0.707036293101666,NA
"1115","31","X6",-4.86541052147062,NA
"1116","32","X6",-1.19574909237526,NA
"1117","39","X6",-4.54613530770562,NA
"1118","2","X6",-15.3277352966377,"*"
"1119","6","X6",NA,NA
"1120","8","X6",-5.16348261089583,"*"
"1121","13","X6",-7.63508862668045,"*"
"1122","4","X6",-0.251891404443699,NA
"1123","5","X6",-0.48476067287362,NA
"1124","17","X6",-2.40883116060957,NA
"1125","7","X6",-5.39532665465334,"*"
"1126","9","X6",-2.18707132397242,NA
"1127","10","X6",-6.20741574170152,"*"
"1128","16","X6",-5.62359389421944,"*"
"1129","19","X6",-6.02724712964345,"*"
"1130","20","X6",-6.00439843122521,"*"
"1131","21","X6",-5.01256270554889,"*"
"1132","24","X6",-3.97438559799253,NA
"1133","25","X6",-3.98493799098578,NA
"1134","33","X6",-4.58357610410005,NA
"1135","11","X8",-2.73436237055514,NA
"1136","22","X8",-3.08115652385257,NA
"1137","26","X8",-1.96720970085824,NA
"1138","35","X8",-0.361954280663892,NA
"1139","36","X8",-2.53647787990441,NA
"1140","37","X8",-5.03128267795028,"*"
"1141","40","X8",-1.58842612406791,NA
"1142","42","X8",0.336620628944815,NA
"1143","3","X8",-1.25451761563676,NA
"1144","14","X8",-6.27709768953145,"*"
"1145","15","X8",-0.826815024383053,NA
"1146","18","X8",0.0119306338344104,NA
"1147","23","X8",-1.72045785142405,NA
"1148","27","X8",-2.41209564685855,NA
"1149","34","X8",-2.87376789091239,NA
"1150","38","X8",-2.88197100018675,NA
"1151","41","X8",-0.964944259212315,NA
"1152","1","X8",-10.6981815880864,"*"
"1153","12","X8",-1.54213334153885,NA
"1154","28","X8",-4.53203178342523,NA
"1155","29","X8",-5.67387583578157,"*"
"1156","30","X8",-1.19064663067491,NA
"1157","31","X8",-5.42743097508994,"*"
"1158","32","X8",-4.81078804744077,NA
"1159","39","X8",-8.12795446135829,"*"
"1160","2","X8",-10.529426193029,"*"
"1161","6","X8",-5.16348261089583,"*"
"1162","8","X8",NA,NA
"1163","13","X8",-10.3502254396426,"*"
"1164","4","X8",-0.358452275359334,NA
"1165","5","X8",-1.58214794166597,NA
"1166","17","X8",-3.36586416750633,NA
"1167","7","X8",-5.13061364829873,"*"
"1168","9","X8",-1.70691653812934,NA
"1169","10","X8",-4.3091421776945,NA
"1170","16","X8",-4.39318658010061,NA
"1171","19","X8",-6.33297150037211,"*"
"1172","20","X8",-7.03779570499726,"*"
"1173","21","X8",-4.28711359127393,NA
"1174","24","X8",-4.49567221322545,NA
"1175","25","X8",-3.39961511312016,NA
"1176","33","X8",-3.59252061329134,NA
"1177","11","X13",-3.8887463909351,NA
"1178","22","X13",-2.92728209727092,NA
"1179","26","X13",-3.17224328294403,NA
"1180","35","X13",-2.30479223534843,NA
"1181","36","X13",-1.54549745842173,NA
"1182","37","X13",-5.86160561146236,"*"
"1183","40","X13",-1.96587001456023,NA
"1184","42","X13",0.352462143142967,NA
"1185","3","X13",-1.72165848217734,NA
"1186","14","X13",-5.35540282140007,"*"
"1187","15","X13",-0.320666033058003,NA
"1188","18","X13",-0.31380875875329,NA
"1189","23","X13",-4.78879525174445,NA
"1190","27","X13",-2.00739406712133,NA
"1191","34","X13",-1.06358197075492,NA
"1192","38","X13",-2.77881265056711,NA
"1193","41","X13",-0.100338231082279,NA
"1194","1","X13",-5.16119491893905,"*"
"1195","12","X13",-2.08711901988795,NA
"1196","28","X13",-6.72495955019277,"*"
"1197","29","X13",-5.06202018928834,"*"
"1198","30","X13",-0.61672322494695,NA
"1199","31","X13",-9.08887518076926,"*"
"1200","32","X13",-3.93930664542493,NA
"1201","39","X13",-10.6591468121347,"*"
"1202","2","X13",-11.5157790211118,"*"
"1203","6","X13",-7.63508862668045,"*"
"1204","8","X13",-10.3502254396426,"*"
"1205","13","X13",NA,NA
"1206","4","X13",-1.51919865026782,NA
"1207","5","X13",-3.6629301771344,NA
"1208","17","X13",-4.13766854232004,NA
"1209","7","X13",-4.67686808762167,NA
"1210","9","X13",-3.65037738107708,NA
"1211","10","X13",-5.99712672968747,"*"
"1212","16","X13",-7.60415437793126,"*"
"1213","19","X13",-11.2889516956997,"*"
"1214","20","X13",-5.054849994589,"*"
"1215","21","X13",-10.8895279856532,"*"
"1216","24","X13",-5.98550253396754,"*"
"1217","25","X13",-4.01556921608179,NA
"1218","33","X13",-6.06224996799462,"*"
"1219","11","X4",-0.477838548199489,NA
"1220","22","X4",0.263882836417858,NA
"1221","26","X4",-0.0058340642007882,NA
"1222","35","X4",-0.980486495854382,NA
"1223","36","X4",-7.78681093542863,"*"
"1224","37","X4",-2.66247318085395,NA
"1225","40","X4",-7.13399459940126,"*"
"1226","42","X4",-2.80018183439567,NA
"1227","3","X4",0.438157347587779,NA
"1228","14","X4",-0.580911954785883,NA
"1229","15","X4",0.579393054315529,NA
"1230","18","X4",2.44941038603916,NA
"1231","23","X4",-1.46143080827651,NA
"1232","27","X4",0.0599793028894101,NA
"1233","34","X4",-1.64090293345859,NA
"1234","38","X4",-2.15541572074716,NA
"1235","41","X4",-3.67160420702877,NA
"1236","1","X4",-2.34882741321724,NA
"1237","12","X4",1.82446112947985,NA
"1238","28","X4",-0.740852850945253,NA
"1239","29","X4",0.494372629157105,NA
"1240","30","X4",1.57995449305297,NA
"1241","31","X4",0.00577786204295997,NA
"1242","32","X4",0.202496531665432,NA
"1243","39","X4",0.425790159906088,NA
"1244","2","X4",-0.0294481768246327,NA
"1245","6","X4",-0.251891404443699,NA
"1246","8","X4",-0.358452275359334,NA
"1247","13","X4",-1.51919865026782,NA
"1248","4","X4",NA,NA
"1249","5","X4",-0.340189022855043,NA
"1250","17","X4",-1.18670249412607,NA
"1251","7","X4",-0.121975896160793,NA
"1252","9","X4",4.38654362591262,NA
"1253","10","X4",-0.323862953897768,NA
"1254","16","X4",-1.11197360817474,NA
"1255","19","X4",0.266569745226614,NA
"1256","20","X4",2.95050317602239,NA
"1257","21","X4",-1.77107582389578,NA
"1258","24","X4",0.914484086973231,NA
"1259","25","X4",0.0121726814088047,NA
"1260","33","X4",0.0843808730468599,NA
"1261","11","X5",0.544612066952979,NA
"1262","22","X5",-1.81149656279638,NA
"1263","26","X5",-1.82514181461532,NA
"1264","35","X5",-0.914180161942948,NA
"1265","36","X5",-3.53843752657764,NA
"1266","37","X5",-4.73092159920571,NA
"1267","40","X5",0.0469866686924053,NA
"1268","42","X5",-0.0564171861170193,NA
"1269","3","X5",0.153977987141809,NA
"1270","14","X5",1.16369842379562,NA
"1271","15","X5",0.00585979575954597,NA
"1272","18","X5",1.57980941050733,NA
"1273","23","X5",-0.085120299830586,NA
"1274","27","X5",-0.135178233066353,NA
"1275","34","X5",1.49766690880474,NA
"1276","38","X5",-0.4290225016865,NA
"1277","41","X5",-1.29058533829031,NA
"1278","1","X5",-0.304297987910015,NA
"1279","12","X5",-0.36690339950297,NA
"1280","28","X5",0.197693285342627,NA
"1281","29","X5",0.712784757174036,NA
"1282","30","X5",0.815316618665247,NA
"1283","31","X5",-0.696922732245211,NA
"1284","32","X5",-0.232605902538664,NA
"1285","39","X5",-1.84073211273381,NA
"1286","2","X5",-0.0642049904788301,NA
"1287","6","X5",-0.48476067287362,NA
"1288","8","X5",-1.58214794166597,NA
"1289","13","X5",-3.6629301771344,NA
"1290","4","X5",-0.340189022855043,NA
"1291","5","X5",NA,NA
"1292","17","X5",-0.445275476101716,NA
"1293","7","X5",2.03674625972223,NA
"1294","9","X5",0.924579850120273,NA
"1295","10","X5",0.898410606277782,NA
"1296","16","X5",-1.09457439458751,NA
"1297","19","X5",-1.56615057086432,NA
"1298","20","X5",2.23751906614887,NA
"1299","21","X5",-5.91119202605228,"*"
"1300","24","X5",-0.0442762154819605,NA
"1301","25","X5",0.398215162847913,NA
"1302","33","X5",-0.453747607849042,NA
"1303","11","X17",-0.197144598515185,NA
"1304","22","X17",-0.935963557606259,NA
"1305","26","X17",-3.04858683359171,NA
"1306","35","X17",-0.913821840374491,NA
"1307","36","X17",-6.09358630105175,"*"
"1308","37","X17",-5.27254394484976,"*"
"1309","40","X17",-1.07287425852996,NA
"1310","42","X17",-0.969775745619195,NA
"1311","3","X17",-0.0482533983663995,NA
"1312","14","X17",-4.83812793725265,NA
"1313","15","X17",0.0324985808621337,NA
"1314","18","X17",-0.466728848541505,NA
"1315","23","X17",-3.56361722623056,NA
"1316","27","X17",-1.92152954272789,NA
"1317","34","X17",-2.57653108102492,NA
"1318","38","X17",-0.699164659666682,NA
"1319","41","X17",-1.37840970248265,NA
"1320","1","X17",-3.87459597053221,NA
"1321","12","X17",-1.81270494722108,NA
"1322","28","X17",-2.19040692503167,NA
"1323","29","X17",-1.14003899788099,NA
"1324","30","X17",-1.16310116293537,NA
"1325","31","X17",-5.82555925844337,"*"
"1326","32","X17",-0.355876387844153,NA
"1327","39","X17",-5.40080838262936,"*"
"1328","2","X17",-3.07485534051429,NA
"1329","6","X17",-2.40883116060957,NA
"1330","8","X17",-3.36586416750633,NA
"1331","13","X17",-4.13766854232004,NA
"1332","4","X17",-1.18670249412607,NA
"1333","5","X17",-0.445275476101716,NA
"1334","17","X17",NA,NA
"1335","7","X17",-2.03910195422529,NA
"1336","9","X17",-3.10644282559728,NA
"1337","10","X17",-5.59519985651038,"*"
"1338","16","X17",-6.12857787145444,"*"
"1339","19","X17",-9.24525682023042,"*"
"1340","20","X17",-1.23748915394825,NA
"1341","21","X17",-2.94840107682837,NA
"1342","24","X17",-3.6936343476364,NA
"1343","25","X17",-1.86942071476674,NA
"1344","33","X17",-2.44596505945049,NA
"1345","11","X7",1.22717453220463,NA
"1346","22","X7",-3.22123326909994,NA
"1347","26","X7",-2.16502876038017,NA
"1348","35","X7",-0.715837664737751,NA
"1349","36","X7",-6.03953555831942,"*"
"1350","37","X7",-4.50352106865157,NA
"1351","40","X7",-2.13554583655789,NA
"1352","42","X7",-1.70159290387304,NA
"1353","3","X7",-1.12305721289497,NA
"1354","14","X7",-4.19904650711077,NA
"1355","15","X7",-0.0937263818268518,NA
"1356","18","X7",-0.925595530679061,NA
"1357","23","X7",-1.19452079401225,NA
"1358","27","X7",0.361236315542828,NA
"1359","34","X7",-2.50648342647755,NA
"1360","38","X7",-2.20191464774672,NA
"1361","41","X7",-5.72364934690359,"*"
"1362","1","X7",-2.34103750978929,NA
"1363","12","X7",-1.56898476615607,NA
"1364","28","X7",-4.81102871726645,NA
"1365","29","X7",-10.2407914887396,"*"
"1366","30","X7",-0.667019435599935,NA
"1367","31","X7",-2.49129638519975,NA
"1368","32","X7",-3.77807818586608,NA
"1369","39","X7",-4.57167111841739,NA
"1370","2","X7",-6.57141107782706,"*"
"1371","6","X7",-5.39532665465334,"*"
"1372","8","X7",-5.13061364829873,"*"
"1373","13","X7",-4.67686808762167,NA
"1374","4","X7",-0.121975896160793,NA
"1375","5","X7",2.03674625972223,NA
"1376","17","X7",-2.03910195422529,NA
"1377","7","X7",NA,NA
"1378","9","X7",-3.98471147723862,NA
"1379","10","X7",-3.69316318649822,NA
"1380","16","X7",-5.06349452521024,"*"
"1381","19","X7",-4.9433093497741,"*"
"1382","20","X7",-2.4859103431485,NA
"1383","21","X7",-7.51645648232101,"*"
"1384","24","X7",-10.9970217869873,"*"
"1385","25","X7",-9.02954945316363,"*"
