ID,Num_Indiv_Modules
PGC_WCI_DOP_004,4
PGC_WCI_DOP_005,4
PGC_WCI_DOP_010,4
PGC_WCI_DOP_015,4
PGC_WCI_DOP_017,3
PGC_WCI_DOP_018,4
PGC_WCI_DOP_020,5
PGC_WCI_DOP_027,4
PGC_WCI_DOP_031,3
PGC_WCI_DOP_034,4
PGC_WCI_DOP_044,3
PGC_WCI_DOP_049,3
PGC_WCI_DOP_053,4
PGC_WCI_DOP_057,4
PGC_WCI_DOP_060,4
PGC_WCI_DOP_067,4
PGC_WCI_DOP_070,4
PGC_WCI_DOP_071,4
PGC_WCI_DOP_073,3
PGC_WCI_DOP_075,4
PGC_WCI_DOP_076,4
PGC_WCI_DOP_080,5
PGC_WCI_DOP_081,5
PGC_WCI_DOP_201,3
PGC_WCI_DOP_202,3
PGC_WCI_DOP_203,4
PGC_WCI_DOP_207,3
PGC_WCI_DOP_208,3
PGC_WCI_DOP_209,4
PGC_WCI_DOP_210,2
PGC_WCI_DOP_215,4
PGC_WCI_DOP_216,3
PGC_WCI_DOP_217,2
PGC_WCI_DOP_218,4
PGC_WCI_DOP_219,3
PGC_WCI_DOP_222,4
PGC_WCI_DOP_223,4
PGC_WCI_DOP_224,4
PGC_WCI_DOP_225,4
PGC_WCI_DOP_226,4
PGC_WCI_DOP_228,3
PGC_WCI_DOP_229,4
PGC_WCI_DOP_230,4
PGC_WCI_DOP_231,2
PGC_WCI_DOP_233,5
PGC_WCI_DOP_234,4
PGC_WCI_DOP_236,3
PGC_WCI_DOP_238,3
PGC_WCI_DOP_239,4
PGC_WCI_DOP_240,2
PGC_WCI_DOP_244,4
PGC_WCI_DOP_247,4
PGC_WCI_DOP_249,2
PGC_WCI_DOP_250,3
PGC_WCI_DOP_256,4
PGC_WCI_DOP_261,4
PGC_WCI_DOP_265,3
PGC_WCI_DOP_268,3
PGC_WCI_DOP_270,2
PGC_WCI_DOP_271,4
PGC_WCI_DOP_273,4
