ID,Num_Indiv_Modules
PGC_NAN_SD1493,4
PGC_NAN_SD1496,4
PGC_STA_336,3
PGC_STA_337,5
PGC_STA_338,3
PGC_STA_339,3
PGC_STA_340,4
PGC_STA_342,4
PGC_STA_343,3
PGC_STA_344,3
PGC_STA_345,3
PGC_STA_346,3
PGC_STA_347,4
PGC_STA_348,4
PGC_STA_349,3
PGC_STA_351,2
PGC_STA_352,3
PGC_STA_353,3
PGC_STA_354,2
PGC_STA_355,4
PGC_STA_356,3
PGC_STA_357,3
PGC_STA_358,3
PGC_STA_359,3
PGC_STA_360,4
PGC_STA_361,4
PGC_STA_362,5
PGC_STA_363,2
PGC_STA_364,4
PGC_STA_365,3
PGC_STA_366,4
PGC_STA_367,4
PGC_STA_368,4
PGC_STA_369,3
PGC_STA_370,4
PGC_STA_371,4
PGC_STA_372,3
PGC_STA_373,3
PGC_STA_374,3
PGC_STA_376,4
PGC_STA_377,3
PGC_STA_378,3
PGC_STA_379,3
PGC_STA_380,4
PGC_STA_381,3
PGC_STA_382,2
PGC_STA_383,3
PGC_STA_385,3
PGC_STA_386,3
PGC_STA_387,4
PGC_STA_388,3
PGC_STA_390,4
PGC_STA_391,3
PGC_STA_392,3
PGC_STA_393,3
PGC_STA_394,4
PGC_STA_395,4
PGC_STA_396,2
PGC_STA_397,3
PGC_STA_398,3
PGC_STA_399,3
PGC_STA_400,2
PGC_STA_401,3
PGC_STA_402,4
PGC_STA_403,3
PGC_STA_404,3
PGC_STA_405,4
PGC_STA_406,3
PGC_STA_407,3
PGC_STA_409,4
PGC_STA_411,3
PGC_STA_412,3
PGC_STA_414,3
PGC_STA_415,5
PGC_STA_416,4
PGC_STA_418,3
PGC_STA_419,4
PGC_STA_420,3
PGC_STA_421,4
PGC_STA_423,4
PGC_STA_424,4
PGC_STA_425,2
PGC_STA_426,3
PGC_STA_427,4
PGC_STA_430,2
PGC_STA_432,2
PGC_STA_433,3
PGC_STA_434,4
PGC_STA_435,3
PGC_STA_436,3
PGC_STA_439,3
PGC_STA_440,4
PGC_STA_441,3
PGC_STA_442,3
PGC_STA_443,3
PGC_STA_445,3
PGC_STA_447,4
PGC_STA_449,3
PGC_STA_450,3
PGC_STA_452,4
PGC_STA_453,3
PGC_STA_454,4
PGC_STA_455,3
PGC_STA_456,4
PGC_STA_457,4
PGC_STA_458,3
PGC_STA_459,3
PGC_STA_461,4
PGC_STA_462,2
PGC_STA_463,4
PGC_STA_464,3
PGC_STA_465,3
PGC_STA_466,4
PGC_STA_467,3
PGC_STA_472,4
PGC_STA_473,3
PGC_STA_475,3
PGC_STA_477,4
PGC_STA_478,4
PGC_STA_479,3
PGC_STA_481,3
PGC_STA_483,4
PGC_STA_484,5
PGC_STA_485,4
PGC_STA_486,2
PGC_STA_487,4
PGC_STA_491,3
PGC_STA_493,3
PGC_STA_494,3
PGC_STA_495,3
PGC_STA_496,3
PGC_STA_497,4
PGC_STA_498,4
PGC_STA_499,4
PGC_STA_500,4
PGC_STA_502,2
PGC_STA_504,4
PGC_STA_507,5
PGC_STA_510,3
PGC_STA_511,3
PGC_STA_512,3
PGC_STA_513,3
PGC_STA_514,2
PGC_STA_515,4
PGC_STA_516,4
PGC_STA_517,3
PGC_STA_518,3
PGC_STA_519,4
PGC_STA_520,2
PGC_STA_522,4
PGC_STA_523,3
PGC_STA_524,3
PGC_STA_525,2
PGC_STA_526,3
PGC_STA_527,3
PGC_STA_528,4
PGC_STA_529,4
PGC_STA_531,3
PGC_STA_532,3
PGC_STA_533,4
PGC_STA_534,5
PGC_STA_535,2
PGC_STA_536,2
PGC_STA_537,4
PGC_STA_538,4
PGC_STA_539,3
PGC_STA_540,4
PGC_STA_541,3
PGC_TOL_MVA01RB,3
PGC_TOL_MVA03YB,4
PGC_TOL_MVA04ZB,4
PGC_TOL_MVA07NB,3
PGC_TOL_MVA105NB,3
PGC_TOL_MVA112NB,4
PGC_TOL_MVA113EB,3
PGC_TOL_MVA118GB,2
PGC_TOL_MVA125NB,3
PGC_TOL_MVA126NB,3
PGC_TOL_MVA127MB,4
PGC_TOL_MVA130NB,3
PGC_TOL_MVA134EB,4
PGC_TOL_MVA137NB,4
PGC_TOL_MVA13XB,2
PGC_TOL_MVA140NB,2
PGC_TOL_MVA143AB,4
PGC_TOL_MVA145NB,3
PGC_TOL_MVA146GB,3
PGC_TOL_MVA14RB,4
PGC_TOL_MVA16MB,5
PGC_TOL_MVA17RB,4
PGC_TOL_MVA18EB,3
PGC_TOL_MVA19KB,3
PGC_TOL_MVA21LB,4
PGC_TOL_MVA23LB,3
PGC_TOL_MVA27NB,2
PGC_TOL_MVA29ZB,3
PGC_TOL_MVA30NB,5
PGC_TOL_MVA34OB,4
PGC_TOL_MVA35SB,5
PGC_TOL_MVA37SB,4
PGC_TOL_MVA41RB,2
PGC_TOL_MVA65YB,3
PGC_TOL_MVA68SB,4
PGC_TOL_MVA75NB,3
PGC_TOL_MVA81NB,4
PGC_TOL_MVA87GB,3
PGC_TOL_MVA88GB,4
PGC_TOL_MVA89NB,3
PGC_TOL_MVA91HB,2
