C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42
0.182516448745699,0.19269493276349,0.187428521612074,0.190042067599396,0.224651362246995,0.229403178225044,0.179676945518041,0.231807463600919,0.277090722930514,0.384087335059531,0.0722157562496811,0.177038962060817,0.223448574636393,0.415482385758575,0.254576155935959,0.341137116238152,0.189475990730849,0.293884586867486,0.479527551009204,0.219221596909928,0.159740412841275,0.30595425695295,1,0.276493823078932,0.21631829645574,0.200109193537448,0.30891845631204,0.210542072556128,0.194423536643445,0.208332715305319,0.325867463439626,0.189771473761728,0.26411853150229,0.477692011707877,0.22612001315317,0.558284467945623,0.446603967947075,0.213227497173064,0.275943100180341,0.319435681299757,0.442231277592136,0.259058518257916
0.199864494398422,0.200400663720333,0.169140671138459,0.164480994546126,0.211332989659049,0.221085391935882,0.442889789584597,0.219688545712635,0.488570517518398,0.501817377627362,0.112519600332023,0.142725283519084,0.218951120643334,0.397996249008534,0.193390710158583,0.400437908634525,0.182089964391434,0.217588811597183,0.436516398647676,0.265259498724971,0.454332510595256,0.215360766456161,0.276493823078932,1,0.440749485168782,0.185602304525467,0.219485259839352,0.137540261194947,0.124678763682966,0.132190052545051,0.260103840082848,0.140788148954877,0.72955979559324,0.246843192968811,0.179158895120531,0.279261275193032,0.338146835954586,0.199224544445601,0.251781801707857,0.140908960666545,0.174264003057204,0.132048340023317
0.187027707440444,0.212400072592381,0.126448472340581,0.136300614664416,0.116509100200043,0.256096177289503,0.360329110781665,0.279459639628701,0.479558652831091,0.410892974572311,0.0924254416836195,0.137172050893211,0.238575987588632,0.319284431607758,0.15948664517584,0.368526843082912,0.152828028112718,0.178351616875381,0.41242969794603,0.363460011138714,0.199846256002179,0.197666021412145,0.21631829645574,0.440749485168782,1,0.149493033218464,0.154825674556177,0.14848406432372,0.136667425744879,0.140729133565281,0.245063417532955,0.136652603141168,0.424716121363286,0.185574340993909,0.179607946440558,0.214380415390636,0.289353837908896,0.160759222542738,0.248342153582122,0.0911424724418409,0.116962729782561,0.10657980543716
0.329488484518366,0.20425328570606,0.197814178993484,0.177993460232596,0.136193764272713,0.222729076298963,0.164696866191022,0.224322692753553,0.178897220558547,0.191392111894505,0.0700558279276612,0.132512682503028,0.230413767637257,0.190313623828092,0.231545657034133,0.194718611910883,0.135076795070765,0.199477246842,0.200747949229791,0.182317393867392,0.0990044356131649,0.352935684683517,0.200109193537448,0.185602304525467,0.149493033218464,1,0.243757200271491,0.138752024968543,0.126621934537905,0.146855127594959,0.222426146837546,0.128967384146266,0.203434787705412,0.153681073192011,0.422316342355958,0.230469444527143,0.206272108127297,0.244829776302395,0.224511017183557,0.208953496554414,0.175950870092813,0.262542140387183
0.294332096313155,0.245027310849517,0.525553396665289,0.229464663834039,0.21055157306411,0.24733437746572,0.172930174651691,0.241775347661064,0.170849555840197,0.205345364848471,0.0678323389642047,0.229905276485913,0.272458693882575,0.355387569469977,0.605208833774957,0.223593221438543,0.304969208929677,0.356253818425785,0.242300230453392,0.185731356973807,0.119006551469997,0.359172195488068,0.30891845631204,0.219485259839352,0.154825674556177,0.243757200271491,1,0.168827533361064,0.193224217331033,0.18081763607031,0.301446380481918,0.238764060371514,0.21885862668511,0.368825211414601,0.222562936575871,0.359264968827595,0.207082865864633,0.570118338365914,0.214612635500164,0.355047827882186,0.447251979878986,0.386365316868403
0.193853606844992,0.213106395593873,0.158019904744482,0.202629582021263,0.101924514689167,0.200121541685354,0.116744239807553,0.221980921268907,0.161544826275969,0.220070018235753,0.0716152012166824,0.355282759177546,0.187105928948913,0.232465829315189,0.127780843172003,0.1920739634534,0.143216563996335,0.266385831481958,0.196262135025862,0.219115387182526,0.0903107064056365,0.168286539888238,0.210542072556128,0.137540261194947,0.14848406432372,0.138752024968543,0.168827533361064,1,0.512702094255112,0.497904708303749,0.364411117170261,0.330838143130493,0.140945122554551,0.181590795215511,0.169911624911104,0.158435913767683,0.192474805965966,0.137078337523257,0.325361512487416,0.0835701228848688,0.0922248972824489,0.0655384294231012
0.158626416010269,0.150949778056307,0.177349421027828,0.15824387442486,0.0960087308030335,0.187284595478494,0.102352720765887,0.188713245743254,0.122419562536318,0.174742367206412,0.0556726158228753,0.417597863414682,0.17035528058672,0.20431484072216,0.158535718946713,0.157187574370507,0.201454356430164,0.194951502662094,0.161016234457036,0.183991331029083,0.077079633621643,0.147807804537406,0.194423536643445,0.124678763682966,0.136667425744879,0.126621934537905,0.193224217331033,0.512702094255112,1,0.363083901727464,0.243110144737921,0.61432234482028,0.123699065800731,0.189437251253991,0.147899263760024,0.197435900950856,0.172791915281308,0.164016935494812,0.23493498840918,0.109802665130177,0.148760836071599,0.104579059311229
0.213018535490965,0.17812643711912,0.143628610091212,0.154226693216193,0.0910631369788964,0.185991696694897,0.103776401755235,0.187216947821178,0.144812696882465,0.178245527953318,0.0570478924609606,0.570913295064392,0.178157972448841,0.23957405168474,0.125206052016028,0.142867139232176,0.170151051166189,0.226366648388772,0.19209460281903,0.176997665655254,0.069403774299059,0.146516517975954,0.208332715305319,0.132190052545051,0.140729133565281,0.146855127594959,0.18081763607031,0.497904708303749,0.363083901727464,1,0.321185631584736,0.298383782699306,0.126878990885511,0.176596229768928,0.123745921829662,0.161462476002555,0.173420970792853,0.145811026484474,0.319508617381323,0.0869363351743166,0.121411475156775,0.100059236486007
0.311410554160677,0.50351089981067,0.241569441785577,0.273821686032236,0.17545323686838,0.418418306539895,0.203246087616929,0.440838943079472,0.277965067209282,0.353964106968251,0.0843309285691704,0.23127371828757,0.390306914930061,0.428210176110785,0.259190505213988,0.330762319768805,0.244483196709544,0.349183486568319,0.358888756895006,0.342180979801205,0.134970720557943,0.250351496817869,0.325867463439626,0.260103840082848,0.245063417532955,0.222426146837546,0.301446380481918,0.364411117170261,0.243110144737921,0.321185631584736,1,0.251082355344107,0.268791009872289,0.351874984400425,0.217585392045788,0.327393838457901,0.302080257092116,0.268742392959883,0.516533039410961,0.197037346055251,0.246711543254182,0.20782081369614
0.181184487557064,0.179992267009447,0.212668596192379,0.164064251443857,0.100645165575383,0.206044097319454,0.112788915381348,0.196438232361146,0.135613692425631,0.177555856369972,0.0708659512351195,0.399780487278596,0.186543106811866,0.236172432034112,0.20711097096125,0.1598581647748,0.248276657753681,0.211140717965344,0.182227058612889,0.166529405346769,0.0919073087343068,0.135882700354446,0.189771473761728,0.140788148954877,0.136652603141168,0.128967384146266,0.238764060371514,0.330838143130493,0.61432234482028,0.298383782699306,0.251082355344107,1,0.133245329729466,0.203370949090834,0.13035833848415,0.205226948425231,0.171040295378508,0.207096925102291,0.215579248061875,0.138289849255731,0.18517294142066,0.136034298373484
