"","X1","X2","value","SigStar"
"107","31","X26",-1.9155630277119,NA
"108","32","X26",-0.215257592290299,NA
"109","39","X26",-1.38263463645848,NA
"110","2","X26",-0.689138860902164,NA
"111","6","X26",0.370311947001343,NA
"112","8","X26",-1.43016493115412,NA
"113","13","X26",-2.89805346616116,NA
"114","4","X26",0.760385986940124,NA
"115","5","X26",-0.987200047274765,NA
"116","17","X26",-2.52670159708653,NA
"117","7","X26",-4.61135972817296,NA
"118","9","X26",-1.05493878526926,NA
"119","10","X26",-1.30486229033825,NA
"120","16","X26",-0.731235531392215,NA
"121","19","X26",-1.04282239243758,NA
"122","20","X26",-0.0586228264898587,NA
"123","21","X26",-8.85708187310378,"*"
"124","24","X26",-3.49668856688831,NA
"125","25","X26",-5.40272401410285,NA
"126","33","X26",-2.81653583247938,NA
"127","11","X35",-1.67895945232333,NA
"128","22","X35",-0.947352273104739,NA
"129","26","X35",-0.458451180173074,NA
"130","35","X35",NA,NA
"131","36","X35",0.63671110866232,NA
"132","37","X35",1.17062794930625,NA
"133","40","X35",0.424926981711396,NA
"134","42","X35",0.146870876372981,NA
"135","3","X35",1.4226804615786,NA
"136","14","X35",0.513819030639848,NA
"137","15","X35",0.255766014661205,NA
"138","18","X35",0.274018242284257,NA
"139","23","X35",1.20155838929078,NA
"140","27","X35",0.334400162539327,NA
"141","34","X35",2.4122805657467,NA
"142","38","X35",0.4076635999849,NA
"143","41","X35",0.610109125130787,NA
"144","1","X35",2.07123071635733,NA
"145","12","X35",-1.54366517201352,NA
"146","28","X35",-0.402987021299778,NA
"147","29","X35",-0.868461358623794,NA
"148","30","X35",-0.827176075259528,NA
"149","31","X35",-1.2560203797329,NA
"150","32","X35",-0.579791532274914,NA
"151","39","X35",-0.125150149576649,NA
"152","2","X35",-0.173685905447105,NA
"153","6","X35",1.25515324168244,NA
"154","8","X35",0.70756273662333,NA
"155","13","X35",-0.671749529542325,NA
"156","4","X35",0.879860969976624,NA
"157","5","X35",0.199946885094286,NA
"158","17","X35",-0.28698456394323,NA
"159","7","X35",-0.918121069720189,NA
"160","9","X35",1.91003836710906,NA
"161","10","X35",1.98916147350808,NA
"162","16","X35",1.53936276636411,NA
"163","19","X35",0.917002599628875,NA
"164","20","X35",1.16627942362264,NA
"165","21","X35",-2.96770644662403,NA
"166","24","X35",0.135522923325498,NA
"167","25","X35",0.300729281852697,NA
"168","33","X35",-0.123424546979262,NA
"169","11","X36",-2.51220541178693,NA
"170","22","X36",-1.03309903322476,NA
"171","26","X36",-1.00496931797548,NA
"172","35","X36",0.63671110866232,NA
"173","36","X36",NA,NA
"174","37","X36",-5.81984868790081,NA
"175","40","X36",1.14309592916335,NA
"176","42","X36",1.64094004045697,NA
"177","3","X36",0.842241199546074,NA
"178","14","X36",0.985186443537634,NA
"179","15","X36",2.636261950703,NA
"180","18","X36",-0.234678184033433,NA
"181","23","X36",-1.2636187935689,NA
"182","27","X36",0.453184345579758,NA
"183","34","X36",2.47253457458141,NA
"184","38","X36",0.331388592475949,NA
"185","41","X36",2.10941129667297,NA
"186","1","X36",-0.422347352262976,NA
"187","12","X36",-0.11851135636687,NA
"188","28","X36",-1.53222250614783,NA
"189","29","X36",0.0569330461085684,NA
"190","30","X36",-0.0297141377410586,NA
"191","31","X36",0.0882943557994081,NA
"192","32","X36",-0.200051319750276,NA
"193","39","X36",-1.06621922454297,NA
"194","2","X36",-0.837853247262213,NA
"195","6","X36",-0.277217681981311,NA
"196","8","X36",-0.778583159598456,NA
"197","13","X36",-0.788088396661929,NA
"198","4","X36",-2.20286537034721,NA
"199","5","X36",-2.23536763771511,NA
"200","17","X36",-2.87924073773325,NA
"201","7","X36",-2.4649207090892,NA
"202","9","X36",-2.518891907413,NA
"203","10","X36",-1.27697236352821,NA
"204","16","X36",-5.31098701569965,NA
"205","19","X36",-4.75705948981215,NA
"206","20","X36",-0.891898705103686,NA
"207","21","X36",-15.9074672324019,"*"
"208","24","X36",-6.18861135057478,"*"
"209","25","X36",-4.34200978680458,NA
"210","33","X36",-8.38741312557016,"*"
"211","11","X37",-1.63093635442255,NA
"212","22","X37",-1.40435936007803,NA
"213","26","X37",-0.600955142504285,NA
"214","35","X37",1.17062794930625,NA
"215","36","X37",-5.81984868790081,NA
"216","37","X37",NA,NA
"217","40","X37",-1.62091252245663,NA
"218","42","X37",-0.0849806780427333,NA
"219","3","X37",-0.0635778096992698,NA
"220","14","X37",-1.19579816044095,NA
"221","15","X37",-0.682431605066372,NA
"222","18","X37",0.751732597168611,NA
"223","23","X37",-2.5136755785214,NA
"224","27","X37",-0.570924244831751,NA
"225","34","X37",-0.911991925325908,NA
"226","38","X37",-1.15708181253136,NA
"227","41","X37",-2.09582874559372,NA
"228","1","X37",-2.77347231099064,NA
"229","12","X37",-0.168794945400997,NA
"230","28","X37",-1.86924090616085,NA
"231","29","X37",-1.1971063761906,NA
"232","30","X37",0.0495963149151606,NA
"233","31","X37",-3.50229569022508,NA
"234","32","X37",-0.620708259177081,NA
"235","39","X37",-8.59329159742681,"*"
"236","2","X37",-4.02186050200678,NA
"237","6","X37",-2.11056560680509,NA
"238","8","X37",-3.64090482390877,NA
"239","13","X37",-3.85539074171257,NA
"240","4","X37",-1.18559245676136,NA
"241","5","X37",-3.93016057142161,NA
"242","17","X37",-2.78828755766322,NA
"243","7","X37",-4.34510442624517,NA
"244","9","X37",-0.0641261483254209,NA
"245","10","X37",0.365458948652366,NA
"246","16","X37",-5.01084739658953,NA
"247","19","X37",-4.3300994196627,NA
"248","20","X37",-0.276989377742076,NA
"249","21","X37",-9.76208558477886,"*"
"250","24","X37",-3.42709761855654,NA
"251","25","X37",-1.8073150122581,NA
"252","33","X37",-5.4126792292144,NA
"253","11","X40",-1.46577597989097,NA
"254","22","X40",-1.90387161217354,NA
"255","26","X40",-1.63234949476772,NA
"256","35","X40",0.424926981711396,NA
"257","36","X40",1.14309592916335,NA
"258","37","X40",-1.62091252245663,NA
"259","40","X40",NA,NA
"260","42","X40",0.439578298937518,NA
"261","3","X40",0.779386557284096,NA
"262","14","X40",0.174735570493503,NA
"263","15","X40",2.16372384943397,NA
"264","18","X40",-0.0440436987009943,NA
"265","23","X40",-1.00360104623551,NA
"266","27","X40",1.86389178057751,NA
"267","34","X40",2.36375439903303,NA
"268","38","X40",0.218237727221562,NA
"269","41","X40",5.08684234751241,NA
"270","1","X40",-0.0892597970396007,NA
"271","12","X40",-0.902219370435422,NA
"272","28","X40",-0.384623213312077,NA
"273","29","X40",0.897209208691683,NA
"274","30","X40",0.0523703733887269,NA
"275","31","X40",-1.90648416512222,NA
"276","32","X40",1.41896307082044,NA
"277","39","X40",-1.18177649772219,NA
"278","2","X40",-1.01600414032774,NA
"279","6","X40",-1.63929107833908,NA
"280","8","X40",-2.41478479542181,NA
"281","13","X40",-1.24323292540046,NA
"282","4","X40",-4.39913690116425,NA
"283","5","X40",0.00168982994363241,NA
"284","17","X40",-0.381305667536725,NA
"285","7","X40",-2.21214022627599,NA
"286","9","X40",-3.04414192923015,NA
"287","10","X40",-3.81690798862803,NA
"288","16","X40",-2.45377095287311,NA
"289","19","X40",-2.40683146059202,NA
"290","20","X40",-2.25844976309039,NA
"291","21","X40",-2.74217032470871,NA
"292","24","X40",-3.37605908502443,NA
"293","25","X40",-6.97226413307808,"*"
"294","33","X40",-5.46449342360858,NA
"295","11","X42",-1.67966616943228,NA
"296","22","X42",-0.573501905704713,NA
"297","26","X42",-0.311199831462871,NA
"298","35","X42",0.146870876372981,NA
"299","36","X42",1.64094004045697,NA
"300","37","X42",-0.0849806780427333,NA
"301","40","X42",0.439578298937518,NA
"302","42","X42",NA,NA
"303","3","X42",0.198084448523761,NA
"304","14","X42",1.88458136005063,NA
"305","15","X42",3.12868631162293,NA
"306","18","X42",-0.174951338690759,NA
"307","23","X42",1.28145658115942,NA
"308","27","X42",0.599284735259555,NA
"309","34","X42",3.89465382462023,NA
"310","38","X42",0.858800589796805,NA
"311","41","X42",7.37808234744386,"*"
"312","1","X42",-0.297482079784374,NA
"313","12","X42",-0.488407982454005,NA
"314","28","X42",-2.28878828558105,NA
"315","29","X42",0.0678319008510282,NA
"316","30","X42",0.217058767177757,NA
"317","31","X42",0.766235628005932,NA
"318","32","X42",-0.105716923339318,NA
"319","39","X42",-1.21779369012245,NA
"320","2","X42",0.574839729086211,NA
"321","6","X42",0.618247101046475,NA
"322","8","X42",-0.172076595230739,NA
"323","13","X42",0.0725832434234125,NA
"324","4","X42",-1.24324920638134,NA
"325","5","X42",-0.358827435424117,NA
"326","17","X42",-0.180459202796328,NA
"327","7","X42",-2.2504857438951,NA
"328","9","X42",-1.48303931451901,NA
"329","10","X42",-1.50474177867988,NA
"330","16","X42",-0.453739926079534,NA
"331","19","X42",-0.305602452590597,NA
"332","20","X42",-0.611641744055215,NA
"333","21","X42",-4.89693702562627,NA
"334","24","X42",-3.94471045885977,NA
"335","25","X42",-4.6771777287523,NA
"336","33","X42",-4.66268764425138,NA
"337","11","X3",-0.00575932087178889,NA
"338","22","X3",0.0994987642446665,NA
"339","26","X3",-0.598419527326388,NA
"340","35","X3",1.4226804615786,NA
"341","36","X3",0.842241199546074,NA
"342","37","X3",-0.0635778096992698,NA
"343","40","X3",0.779386557284096,NA
"344","42","X3",0.198084448523761,NA
"345","3","X3",NA,NA
"346","14","X3",-0.129159218549388,NA
"347","15","X3",5.96070850068774,NA
"348","18","X3",0.947758318567811,NA
"349","23","X3",-1.04364389089212,NA
"350","27","X3",2.80405853656369,NA
"351","34","X3",-0.308598573013167,NA
"352","38","X3",1.64113634241719,NA
"353","41","X3",0.235483571142471,NA
"354","1","X3",-0.0105072179000416,NA
"355","12","X3",-1.48459587999564,NA
"356","28","X3",1.46109620958592,NA
"357","29","X3",0.214335828427984,NA
"358","30","X3",-0.285380255916055,NA
"359","31","X3",-0.0332101021368792,NA
"360","32","X3",-0.958970634574085,NA
"361","39","X3",0.0528585546516175,NA
"362","2","X3",0.274896964486371,NA
"363","6","X3",0.693381320416446,NA
"364","8","X3",-0.281590265458718,NA
"365","13","X3",-0.640929563875184,NA
"366","4","X3",2.11565924429943,NA
"367","5","X3",0.176573111652344,NA
"368","17","X3",0.239530554416503,NA
"369","7","X3",-0.790092044395659,NA
"370","9","X3",0.499044855394853,NA
"371","10","X3",-0.669630166202112,NA
"372","16","X3",0.505818260218611,NA
"373","19","X3",-0.245982636579356,NA
"374","20","X3",1.38284365112245,NA
"375","21","X3",-0.356762951774954,NA
"376","24","X3",-0.434984373662719,NA
"377","25","X3",-2.51410409586299,NA
"378","33","X3",-0.284495736340182,NA
"379","11","X14",-1.56674772885008,NA
"380","22","X14",-0.398478099698022,NA
"381","26","X14",-0.621356121976818,NA
"382","35","X14",0.513819030639848,NA
"383","36","X14",0.985186443537634,NA
"384","37","X14",-1.19579816044095,NA
"385","40","X14",0.174735570493503,NA
"386","42","X14",1.88458136005063,NA
"387","3","X14",-0.129159218549388,NA
"388","14","X14",NA,NA
"389","15","X14",-0.161134507450845,NA
"390","18","X14",0.561063563599998,NA
"391","23","X14",-0.841487211575517,NA
"392","27","X14",1.22295328460954,NA
"393","34","X14",-0.568598521821851,NA
"394","38","X14",-0.348680503368226,NA
"395","41","X14",0.206994373415113,NA
"396","1","X14",-2.0442246057582,NA
"397","12","X14",0.0619994783306277,NA
"398","28","X14",-0.86025064148198,NA
"399","29","X14",-3.27682852201839,NA
"400","30","X14",1.77771975514187,NA
"401","31","X14",0.294964856873631,NA
"402","32","X14",-0.872982238859452,NA
"403","39","X14",-1.15871544896539,NA
"404","2","X14",-1.98537527042873,NA
"405","6","X14",-2.01682123575507,NA
"406","8","X14",-2.35360730406782,NA
"407","13","X14",-2.28450270615323,NA
"408","4","X14",-0.542818592656857,NA
"409","5","X14",0.976902670372546,NA
"410","17","X14",-3.88760660400357,NA
"411","7","X14",-2.21024352514215,NA
"412","9","X14",-0.150907326577742,NA
"413","10","X14",-2.74801716753797,NA
"414","16","X14",-2.78021068599251,NA
"415","19","X14",-0.58584494278113,NA
"416","20","X14",-2.73537770381296,NA
"417","21","X14",-4.15243540954361,NA
"418","24","X14",-2.70801013877729,NA
"419","25","X14",-1.20700266924148,NA
"420","33","X14",-3.33925259486053,NA
"421","11","X15",-2.85731661082947,NA
"422","22","X15",-1.2298907438907,NA
"423","26","X15",-0.853985488579688,NA
"424","35","X15",0.255766014661205,NA
"425","36","X15",2.636261950703,NA
"426","37","X15",-0.682431605066372,NA
"427","40","X15",2.16372384943397,NA
"428","42","X15",3.12868631162293,NA
"429","3","X15",5.96070850068774,NA
"430","14","X15",-0.161134507450845,NA
"431","15","X15",NA,NA
"432","18","X15",0.887124862160348,NA
"433","23","X15",0.518062225679813,NA
"434","27","X15",3.99016455474386,NA
"435","34","X15",1.72917444246045,NA
"436","38","X15",2.93665850214069,NA
"437","41","X15",2.33903462938208,NA
"438","1","X15",-0.321182428952168,NA
"439","12","X15",-0.322683011665504,NA
"440","28","X15",-1.71346913245591,NA
"441","29","X15",-0.525775436271411,NA
"442","30","X15",-1.69597592391934,NA
"443","31","X15",-0.266717490657287,NA
"444","32","X15",0.0844339449519035,NA
"445","39","X15",-0.85005646686611,NA
"446","2","X15",0.892625523135392,NA
"447","6","X15",0.250490216546763,NA
"448","8","X15",-0.658705244815683,NA
"449","13","X15",-0.303377897015044,NA
"450","4","X15",1.51460872803943,NA
"451","5","X15",0.44392709172745,NA
"452","17","X15",-0.0109922209970894,NA
"453","7","X15",-0.49336358607086,NA
"454","9","X15",-0.720360196116314,NA
"455","10","X15",-0.938884706035632,NA
"456","16","X15",0.038167670259561,NA
"457","19","X15",-0.988582783794511,NA
"458","20","X15",0.00524512987290801,NA
"459","21","X15",0.135982388523724,NA
"460","24","X15",-0.833368328701823,NA
"461","25","X15",-3.9083812139807,NA
"462","33","X15",-0.405981321737524,NA
"463","11","X18",1.90845120611616,NA
"464","22","X18",0.785719200978812,NA
"465","26","X18",0.433938977883756,NA
"466","35","X18",0.274018242284257,NA
"467","36","X18",-0.234678184033433,NA
"468","37","X18",0.751732597168611,NA
"469","40","X18",-0.0440436987009943,NA
"470","42","X18",-0.174951338690759,NA
"471","3","X18",0.947758318567811,NA
"472","14","X18",0.561063563599998,NA
"473","15","X18",0.887124862160348,NA
"474","18","X18",NA,NA
"475","23","X18",1.04919311436701,NA
"476","27","X18",0.990521550205742,NA
"477","34","X18",0.214610940894704,NA
"478","38","X18",0.103431746175069,NA
"479","41","X18",-0.514600123995225,NA
"480","1","X18",0.994152937705526,NA
"481","12","X18",-0.509797785890749,NA
"482","28","X18",-1.34199752846756,NA
"483","29","X18",-0.668330361080169,NA
"484","30","X18",-1.29086461290322,NA
"485","31","X18",1.93679878290072,NA
"486","32","X18",-0.184710218186814,NA
"487","39","X18",2.40413636370816,NA
"488","2","X18",1.34738967434992,NA
"489","6","X18",0.116164968284818,NA
"490","8","X18",-0.0665929261614465,NA
"491","13","X18",-0.410317400966197,NA
"492","4","X18",1.10563387286293,NA
"493","5","X18",1.20516070216371,NA
"494","17","X18",0.231565262416398,NA
"495","7","X18",-1.23675345097988,NA
"496","9","X18",1.20852942311966,NA
"497","10","X18",-1.67288941397685,NA
"498","16","X18",-0.442449674763972,NA
"499","19","X18",0.107002996029506,NA
"500","20","X18",-0.199426485550252,NA
"501","21","X18",-1.83954732806375,NA
"502","24","X18",1.65201083228487,NA
"503","25","X18",-0.5029437287668,NA
"504","33","X18",1.10364149445882,NA
"505","11","X23",-2.41272249988581,NA
"506","22","X23",1.68506390526843,NA
"507","26","X23",0.0651759164789728,NA
"508","35","X23",1.20155838929078,NA
"509","36","X23",-1.2636187935689,NA
"510","37","X23",-2.5136755785214,NA
"511","40","X23",-1.00360104623551,NA
"512","42","X23",1.28145658115942,NA
"513","3","X23",-1.04364389089212,NA
"514","14","X23",-0.841487211575517,NA
"515","15","X23",0.518062225679813,NA
"516","18","X23",1.04919311436701,NA
"517","23","X23",NA,NA
"518","27","X23",-1.24530513784394,NA
"519","34","X23",-0.287998625673642,NA
"520","38","X23",-0.772308410505319,NA
"521","41","X23",-2.00115281511704,NA
"522","1","X23",-0.0249885259805941,NA
"523","12","X23",0.463530521770978,NA
"524","28","X23",0.637734203700911,NA
"525","29","X23",0.20253911922244,NA
"526","30","X23",2.54232143963313,NA
"527","31","X23",-0.85771002958347,NA
"528","32","X23",-0.353906010225373,NA
"529","39","X23",-0.106389184542265,NA
"530","2","X23",-1.68013290978822,NA
"531","6","X23",-1.23807468620839,NA
"532","8","X23",-0.814765040574006,NA
"533","13","X23",-3.61532512121796,NA
"534","4","X23",-0.311171866050845,NA
"535","5","X23",0.348864750641598,NA
"536","17","X23",-2.19178939955553,NA
"537","7","X23",-0.786308860004534,NA
"538","9","X23",0.664527265164734,NA
"539","10","X23",0.79121293931584,NA
"540","16","X23",-0.105437070416622,NA
"541","19","X23",0.221495826580934,NA
"542","20","X23",0.123907405061222,NA
"543","21","X23",-2.68728762680919,NA
"544","24","X23",-0.379513573144494,NA
"545","25","X23",-2.59757888925217,NA
"546","33","X23",-1.4615777312029,NA
"547","11","X27",-0.508567917637242,NA
"548","22","X27",0.197665627931714,NA
"549","26","X27",-1.39006403958574,NA
"550","35","X27",0.334400162539327,NA
"551","36","X27",0.453184345579758,NA
"552","37","X27",-0.570924244831751,NA
"553","40","X27",1.86389178057751,NA
"554","42","X27",0.599284735259555,NA
"555","3","X27",2.80405853656369,NA
"556","14","X27",1.22295328460954,NA
"557","15","X27",3.99016455474386,NA
"558","18","X27",0.990521550205742,NA
"559","23","X27",-1.24530513784394,NA
"560","27","X27",NA,NA
"561","34","X27",0.950893031326571,NA
"562","38","X27",0.604701882106498,NA
"563","41","X27",0.422425695673001,NA
"564","1","X27",1.83797887163058,NA
"565","12","X27",-0.813810165040717,NA
"566","28","X27",-0.204996077628029,NA
"567","29","X27",-0.113577799936764,NA
"568","30","X27",0.70253917201514,NA
"569","31","X27",0.164048720595336,NA
"570","32","X27",-0.504143553722685,NA
"571","39","X27",0.201733374771504,NA
"572","2","X27",1.28380481860675,NA
"573","6","X27",-0.107394602530892,NA
"574","8","X27",-1.05895762472974,NA
"575","13","X27",-1.10208932115819,NA
"576","4","X27",0.905738171139959,NA
"577","5","X27",-0.513721941284347,NA
"578","17","X27",-1.38077846256599,NA
"579","7","X27",0.247396047788421,NA
"580","9","X27",0.0101112605975731,NA
"581","10","X27",-0.602636734340846,NA
"582","16","X27",-1.08628545344283,NA
"583","19","X27",-0.459459990340259,NA
"584","20","X27",0.496482785176585,NA
"585","21","X27",-4.96938781969215,NA
"586","24","X27",-1.29923445260981,NA
"587","25","X27",-1.33818752541379,NA
"588","33","X27",-0.670312174137746,NA
"589","11","X34",-1.51444430481103,NA
"590","22","X34",0.242877305916131,NA
"591","26","X34",-0.53870410038857,NA
"592","35","X34",2.4122805657467,NA
"593","36","X34",2.47253457458141,NA
"594","37","X34",-0.911991925325908,NA
"595","40","X34",2.36375439903303,NA
"596","42","X34",3.89465382462023,NA
"597","3","X34",-0.308598573013167,NA
"598","14","X34",-0.568598521821851,NA
"599","15","X34",1.72917444246045,NA
"600","18","X34",0.214610940894704,NA
"601","23","X34",-0.287998625673642,NA
"602","27","X34",0.950893031326571,NA
"603","34","X34",NA,NA
"604","38","X34",0.359069799954776,NA
"605","41","X34",4.36324779567537,NA
"606","1","X34",-0.977943170353434,NA
"607","12","X34",0.0636884028258254,NA
"608","28","X34",-0.398930715595378,NA
"609","29","X34",0.103341107601329,NA
"610","30","X34",0.27645697674223,NA
"611","31","X34",0.105728449970109,NA
"612","32","X34",-0.583580331591324,NA
"613","39","X34",-0.82061874407417,NA
"614","2","X34",-1.60912871546245,NA
"615","6","X34",-1.48700549124911,NA
"616","8","X34",-1.50902716651059,NA
"617","13","X34",-0.579795216376876,NA
"618","4","X34",-0.978203026998663,NA
"619","5","X34",2.21354170412605,NA
"620","17","X34",-0.950076917883592,NA
"621","7","X34",-1.85968089500627,NA
"622","9","X34",-1.63767352125411,NA
"623","10","X34",-2.01063040463455,NA
"624","16","X34",-1.37130906299075,NA
"625","19","X34",-2.8078839013841,NA
"626","20","X34",-0.696356960239671,NA
"627","21","X34",-2.27290164445321,NA
"628","24","X34",-1.56314683917047,NA
"629","25","X34",-4.68407388150686,NA
"630","33","X34",-2.25703093279372,NA
"631","11","X38",0.0626074982672956,NA
"632","22","X38",-0.810299698990804,NA
"633","26","X38",-0.700102755448715,NA
"634","35","X38",0.4076635999849,NA
"635","36","X38",0.331388592475949,NA
"636","37","X38",-1.15708181253136,NA
"637","40","X38",0.218237727221562,NA
"638","42","X38",0.858800589796805,NA
"639","3","X38",1.64113634241719,NA
"640","14","X38",-0.348680503368226,NA
"641","15","X38",2.93665850214069,NA
"642","18","X38",0.103431746175069,NA
"643","23","X38",-0.772308410505319,NA
"644","27","X38",0.604701882106498,NA
"645","34","X38",0.359069799954776,NA
"646","38","X38",NA,NA
"647","41","X38",3.19123180075536,NA
"648","1","X38",-1.30288363456409,NA
"649","12","X38",-0.133456069419516,NA
"650","28","X38",-4.0845943203891,NA
"651","29","X38",-1.69666816146092,NA
"652","30","X38",-1.74390029870365,NA
"653","31","X38",-1.16740041314626,NA
"654","32","X38",-0.249602430529203,NA
"655","39","X38",-1.21456204282984,NA
"656","2","X38",-1.00236335499448,NA
"657","6","X38",-1.81046714044635,NA
"658","8","X38",-3.31197291397891,NA
"659","13","X38",-3.05878452732802,NA
"660","4","X38",-1.16030395265103,NA
"661","5","X38",-1.21725485487506,NA
"662","17","X38",-1.33922605788617,NA
"663","7","X38",-2.36732313616348,NA
"664","9","X38",-2.61031244938042,NA
"665","10","X38",-2.7617485528159,NA
"666","16","X38",-0.889219604570858,NA
"667","19","X38",-3.81435422778494,NA
"668","20","X38",-0.501022878327831,NA
"669","21","X38",-5.45054147033534,NA
"670","24","X38",-3.35130633673839,NA
"671","25","X38",-2.56288773257733,NA
"672","33","X38",-3.84392346561965,NA
"673","11","X41",-1.36830443045805,NA
"674","22","X41",-0.175308982496653,NA
"675","26","X41",-0.585581771857378,NA
"676","35","X41",0.610109125130787,NA
"677","36","X41",2.10941129667297,NA
"678","37","X41",-2.09582874559372,NA
"679","40","X41",5.08684234751241,NA
"680","42","X41",7.37808234744386,"*"
"681","3","X41",0.235483571142471,NA
"682","14","X41",0.206994373415113,NA
"683","15","X41",2.33903462938208,NA
"684","18","X41",-0.514600123995225,NA
"685","23","X41",-2.00115281511704,NA
"686","27","X41",0.422425695673001,NA
"687","34","X41",4.36324779567537,NA
"688","38","X41",3.19123180075536,NA
"689","41","X41",NA,NA
"690","1","X41",-0.164733660208694,NA
"691","12","X41",-0.531053172369483,NA
"692","28","X41",-0.757185398087393,NA
"693","29","X41",0.23717622627236,NA
"694","30","X41",0.502428098272409,NA
"695","31","X41",-0.0661540758430564,NA
"696","32","X41",0.503758445202275,NA
"697","39","X41",-1.06937394036158,NA
"698","2","X41",-0.556099323807253,NA
"699","6","X41",0.475960689814561,NA
"700","8","X41",-0.572928678465271,NA
"701","13","X41",0.0434623928189624,NA
"702","4","X41",-1.62789662667826,NA
"703","5","X41",-1.62754468188967,NA
"704","17","X41",-0.970930628626545,NA
"705","7","X41",-3.38641161811385,NA
"706","9","X41",-3.81177600578762,NA
"707","10","X41",-4.56708706167732,NA
"708","16","X41",-3.44902968017401,NA
"709","19","X41",-4.14894674043972,NA
"710","20","X41",-1.28757580944786,NA
"711","21","X41",-4.34978481412387,NA
"712","24","X41",-5.41615146293055,NA
"713","25","X41",-9.23730150336941,"*"
